blueWins,blueWardsPlaced,blueFirstBlood,blueKills,blueDeaths,blueDragons,blueHeralds,blueTowersDestroyed,blueTotalGold,blueAvgLevel,blueTotalMinionsKilled,blueTotalJungleMinionsKilled,redWins,redWardsPlaced,redFirstBlood,redKills,redDeaths,redDragons,redHeralds,redTowersDestroyed,redTotalGold,redAvgLevel,redTotalMinionsKilled,redTotalJungleMinionsKilled
1,16,1,7,10,0,0,0,16805,7,229,55,0,19,0,10,7,1,1,0,18590,7.4,248,56
1,13,0,3,6,0,1,0,15742,7,220,64,0,16,1,6,3,0,0,0,16615,7.4,215,62
1,31,1,11,9,0,0,0,18649,7.2,207,57,0,7,0,9,11,0,0,0,17008,7,199,39
1,17,0,4,12,0,1,1,16643,6.6,202,51,0,15,1,12,4,1,0,1,17754,6.4,188,40
1,14,0,5,9,0,0,0,16500,7,238,60,0,20,1,9,5,1,0,0,18890,7.2,240,49
0,31,1,7,6,1,0,0,16972,7,221,51,1,14,0,6,7,0,1,0,15165,7,211,40
0,38,1,3,11,0,0,0,14496,6.4,215,48,1,56,0,11,3,1,0,0,19499,7.6,208,83
1,13,1,7,5,1,0,0,16790,7.6,241,62,0,13,0,5,7,0,0,0,16139,6.8,186,65
1,17,0,3,3,1,0,0,15704,7.2,240,74,0,63,1,3,3,0,0,0,14776,7,232,45
1,22,1,7,0,1,0,0,18285,7.4,259,52,0,37,0,0,7,0,0,0,13636,6.4,215,56
0,19,0,3,11,0,0,0,14414,6.4,173,39,1,16,1,11,3,1,1,0,19157,7.4,245,52
1,15,1,3,1,0,0,0,16981,7.2,269,64,0,60,0,1,3,1,1,0,15206,7,256,72
1,13,1,10,6,1,0,0,18516,7,240,58,0,105,0,6,10,0,0,0,16497,7.2,214,49
1,38,0,3,1,1,0,0,15594,7.4,241,72,0,14,1,1,3,0,0,0,14192,6.8,215,59
1,12,1,8,9,0,0,0,17259,7,214,46,0,17,0,9,8,1,0,0,17019,6.8,223,32
1,16,1,10,7,0,0,0,17741,7,208,48,0,12,0,7,10,1,0,0,15460,6.8,183,57
1,16,1,8,7,1,1,0,17867,7.2,226,76,0,16,0,7,8,0,0,0,17103,6.6,178,59
1,15,1,15,4,0,0,1,21462,6.8,208,27,0,15,0,4,15,0,0,0,13883,5.8,139,41
1,14,0,4,4,0,0,0,15548,6.8,221,54,0,14,1,4,4,1,1,0,15660,6.8,232,63
1,16,0,8,5,1,0,0,17405,7.2,229,46,0,36,1,5,8,0,0,0,16207,7.2,237,64
1,15,0,9,5,1,1,0,17112,7,204,52,0,14,1,5,9,0,0,0,14913,7,197,36
1,18,1,8,4,0,0,0,17917,6.8,239,33,0,15,0,4,8,0,0,0,14925,6.8,205,44
0,18,1,5,13,0,0,0,15465,6,169,49,1,30,0,13,5,0,0,0,19757,7.2,230,50
0,19,1,5,8,0,0,0,16020,6.8,240,46,1,25,0,8,5,1,0,0,17427,7.2,226,50
1,14,1,8,2,0,0,0,16708,7.2,230,41,0,41,0,2,8,0,0,0,14848,6.6,226,50
0,15,0,3,5,0,0,0,14384,6.8,206,38,1,12,1,5,3,1,0,0,15938,7,197,49
0,14,0,11,14,0,0,0,18420,7.2,225,46,1,14,1,14,11,0,0,0,19424,7.2,205,52
0,24,1,3,2,0,0,0,14804,7,223,52,1,82,0,2,3,1,0,0,14546,7,200,60
1,18,1,6,5,0,0,0,16279,7,234,49,0,18,0,5,6,1,1,0,16089,7.2,218,68
1,18,1,15,4,1,0,1,21711,7.4,247,48,0,20,0,4,15,0,0,0,14298,5.8,136,51
0,15,1,8,6,0,1,0,17124,6.4,207,55,1,17,0,6,8,0,0,0,15809,6.6,209,33
0,14,1,5,4,0,0,0,15895,7.2,229,57,1,22,0,4,5,0,0,0,15207,7,231,44
0,16,1,6,3,0,1,0,15960,6.8,180,44,1,12,0,3,6,1,0,0,15296,6.6,205,64
1,46,1,10,7,1,0,0,17678,7.4,189,76,0,13,0,7,10,0,0,0,15924,6.8,207,54
1,28,1,12,7,0,0,0,18193,6.6,182,44,0,18,0,7,12,1,0,0,17110,6.8,225,47
0,11,0,2,11,1,0,0,14643,6.8,230,56,1,28,1,11,2,0,0,0,19371,7.6,236,64
1,34,1,8,5,1,0,0,16840,7.2,185,74,0,79,0,5,8,0,1,0,15825,6.6,195,38
1,19,0,2,4,1,0,0,14707,7,209,64,0,14,1,4,2,0,0,0,15117,7,201,52
1,21,1,4,7,1,0,0,14467,6.6,222,33,0,18,0,7,4,0,0,0,16130,6.8,186,36
1,16,1,7,2,0,0,0,17633,6.6,226,47,0,13,0,2,7,0,0,0,14260,6.6,205,36
0,16,1,3,5,0,0,0,14837,6.6,200,44,1,25,0,5,3,1,0,0,15881,7.2,183,68
0,15,0,4,11,0,0,0,15826,6.8,235,57,1,15,1,11,4,1,0,0,18629,7,238,38
1,18,1,8,5,1,1,0,18357,7,269,56,0,81,0,5,8,0,0,0,15011,6.6,176,45
0,17,1,7,4,0,1,0,16460,7,241,51,1,17,0,4,7,1,0,0,14899,7.2,197,77
0,18,1,7,14,0,0,0,16054,6.4,176,40,1,12,0,14,7,1,0,0,19358,7.2,170,58
0,11,0,3,6,0,0,0,13899,6.4,202,36,1,14,1,6,3,1,0,0,17137,7.2,261,45
1,16,0,3,5,1,1,0,15911,7,231,63,0,20,1,5,3,0,0,0,16268,7,224,51
1,19,1,2,4,0,0,0,15215,6.8,231,52,0,25,0,4,2,1,0,0,15929,7,208,60
1,18,1,9,4,0,1,0,18036,7,236,46,0,47,0,4,9,1,0,0,15230,6.6,232,49
0,13,1,6,4,0,0,0,16304,6.8,212,36,1,14,0,4,6,1,1,0,16099,7,203,75
0,31,0,2,3,0,0,0,15267,6.8,226,80,1,18,1,3,2,1,0,0,15659,7.4,254,60
0,16,1,4,8,0,0,0,16055,6.8,252,50,1,61,0,8,4,1,0,0,17231,7,225,51
1,16,0,8,7,0,0,0,17404,7,204,60,0,25,1,7,8,1,0,0,18286,7.4,253,63
0,13,0,1,7,0,1,0,13741,6.4,179,56,1,16,1,7,1,1,0,0,16696,7,220,47
1,16,0,5,7,0,0,0,16402,7,223,68,0,14,1,7,5,0,0,0,16208,7,195,56
0,12,0,2,9,0,0,0,14933,6.6,225,56,1,16,1,9,2,0,0,0,18184,7.4,241,43
0,15,0,3,7,0,1,0,14665,6.8,192,47,1,16,1,7,3,1,0,0,16426,7,213,52
1,14,1,14,8,0,1,0,19372,7,180,62,0,11,0,8,14,0,0,0,18030,7.4,229,51
0,14,1,6,3,0,0,0,16310,7,235,48,1,18,0,3,6,1,0,0,15620,6.8,230,40
0,16,0,6,14,0,0,0,14643,6.8,154,49,1,16,1,14,6,1,0,0,18716,7.4,207,44
1,15,1,3,1,1,0,0,16426,7.4,251,75,0,18,0,1,3,0,0,0,14130,6.8,236,46
0,17,0,6,9,0,0,0,16331,7,229,47,1,16,1,9,6,1,0,0,17412,7.2,235,56
1,23,0,6,10,0,0,0,15895,6.6,222,44,0,19,1,10,6,1,0,0,17559,7,218,45
1,17,1,10,6,1,0,0,18176,7,216,47,0,19,0,6,10,0,0,0,15889,7.2,202,52
1,19,1,7,1,1,0,0,17566,7.2,243,56,0,14,0,1,7,0,0,0,14745,6.8,234,54
0,12,0,2,11,0,0,0,13832,6.6,203,47,1,13,1,11,2,1,1,1,20072,7.6,233,49
1,16,1,8,6,1,0,0,17751,7.2,238,60,0,38,0,6,8,0,0,0,16181,7,226,52
0,36,0,3,4,1,0,0,15382,7,239,59,1,14,1,4,3,0,0,0,15343,7,225,40
1,16,1,9,4,0,0,0,17326,7.2,226,44,0,38,0,4,9,1,0,0,16194,7.2,203,59
0,22,1,8,10,0,0,0,16756,6.8,192,48,1,22,0,10,8,0,1,0,18185,6.8,209,60
1,19,1,4,9,1,0,0,16289,6.8,223,67,0,17,0,9,4,0,0,0,18053,7.2,244,51
1,13,1,7,9,0,0,0,16581,6.8,197,48,0,14,0,9,7,1,0,0,16753,7,196,48
1,35,0,7,5,0,0,0,16555,7.2,204,57,0,45,1,5,7,1,0,0,16354,7.2,210,64
0,24,1,3,9,0,0,0,15700,7,250,48,1,21,0,9,3,0,0,0,17885,7.6,216,60
0,16,0,2,11,0,0,0,13494,5.8,213,24,1,14,1,11,2,1,0,0,18514,7.4,246,57
0,53,1,3,9,0,1,0,13876,6.2,183,36,1,74,0,9,3,0,0,1,19570,6.8,204,51
0,17,1,7,12,0,0,0,16668,6.8,193,51,1,45,0,12,7,0,1,1,19449,7.2,205,36
1,18,0,5,5,0,1,0,16009,7.2,206,45,0,21,1,5,5,0,0,0,15444,6.8,218,49
1,77,0,4,3,1,0,0,16321,7,250,52,0,15,1,3,4,0,0,0,15813,7,225,74
1,18,1,9,5,0,0,0,16755,6.8,179,40,0,18,0,5,9,0,0,0,14601,5.8,199,11
1,13,1,7,5,0,0,0,16407,7,189,62,0,12,0,5,7,0,0,0,15344,6.8,205,40
0,13,1,5,9,0,0,0,15061,6.4,203,44,1,18,0,9,5,1,0,0,16866,7,201,49
0,28,0,6,9,0,0,0,16552,7,215,48,1,19,1,9,6,1,0,0,17578,7,234,52
0,17,0,8,5,0,0,0,16538,7.4,238,36,1,41,1,5,8,1,0,0,14874,6.8,190,56
0,18,0,5,8,0,0,0,15958,6.6,233,44,1,37,1,8,5,0,0,0,16042,6.6,190,36
0,53,1,7,5,0,1,0,16851,7.2,221,48,1,16,0,5,7,1,0,0,15915,7,253,59
1,13,0,6,2,1,0,0,16753,7.4,201,63,0,23,1,2,6,0,1,0,14122,6.4,207,48
0,48,1,2,3,1,0,0,14607,6.6,222,45,1,12,0,3,2,0,0,0,15790,7,228,58
0,14,0,5,8,1,0,0,17160,7.2,245,64,1,15,1,8,5,0,0,0,17472,7.2,231,60
0,13,0,7,9,0,1,0,16360,6.6,187,52,1,19,1,9,7,1,0,0,17193,6.8,197,56
0,21,0,5,7,0,1,0,15288,6.6,192,56,1,29,1,7,5,1,0,0,16596,7,223,49
1,17,0,11,5,0,0,0,18415,7.4,221,51,0,12,1,5,11,0,0,0,15553,7,223,44
1,14,0,3,4,0,0,0,15190,7,231,51,0,16,1,4,3,1,1,0,16639,7,264,48
1,16,1,7,3,0,0,0,17188,7.2,244,57,0,10,0,3,7,0,0,0,15178,6.8,226,71
1,16,1,10,7,0,0,0,16900,6.8,170,54,0,14,0,7,10,1,0,0,16952,7,222,40
0,18,1,8,5,0,0,0,16208,6.4,190,40,1,16,0,5,8,1,0,0,16523,7,242,58
1,15,0,3,9,0,0,0,15477,7,223,56,0,61,1,9,3,0,1,0,17056,7,192,52
0,56,0,4,5,0,0,0,15574,7,219,52,1,14,1,5,4,1,0,0,16190,7.2,232,72
0,18,0,4,6,1,0,0,15377,7.2,215,51,1,13,1,6,4,0,0,0,16639,7,225,66
0,13,0,1,4,0,0,0,13649,6,189,41,1,68,1,4,1,0,0,0,16213,6.8,213,72
0,16,1,11,8,1,0,0,19239,7.6,209,47,1,14,0,8,11,0,0,0,16652,6.8,195,44
1,37,1,15,4,1,0,0,20186,7.2,216,40,0,15,0,4,15,0,0,0,14695,6,159,48
1,17,0,9,7,1,0,0,19034,7.4,240,43,0,15,1,7,9,0,0,0,14983,6.6,178,28
1,15,1,13,3,0,0,0,20183,7.6,239,48,0,14,0,3,13,0,0,0,14471,6.6,208,36
0,15,0,3,9,1,0,0,15877,6.8,234,50,1,15,1,9,3,0,0,0,17109,7,221,37
0,19,0,9,8,0,0,0,16823,6.8,219,33,1,18,1,8,9,1,0,0,17894,7.2,210,63
1,17,0,5,5,1,0,0,16525,7,230,57,0,17,1,5,5,0,0,0,15263,7,212,54
1,16,0,2,5,1,0,0,15103,7,246,66,0,18,1,5,2,0,1,0,16864,7.4,268,52
1,16,0,1,4,0,0,0,14899,7,228,61,0,20,1,4,1,1,1,0,15319,6.8,234,48
1,16,1,7,5,0,0,0,16602,7,211,59,0,22,0,5,7,0,0,0,15714,7,227,33
0,16,0,4,11,0,0,0,14504,6.8,191,40,1,15,1,11,4,0,0,0,18430,6.8,211,40
1,12,0,10,6,0,0,0,17332,7,195,42,0,15,1,6,10,0,0,0,15621,6.6,203,37
1,13,1,7,11,0,0,0,16749,6.8,226,47,0,37,0,11,7,1,1,0,19069,6.8,207,60
1,15,0,6,8,1,0,0,16423,6.8,204,59,0,24,1,8,6,0,1,0,18323,7,215,44
0,16,1,4,8,0,0,0,15135,6.6,240,54,1,14,0,8,4,0,0,0,16769,7.4,220,54
1,13,1,7,5,0,0,0,16704,7,225,47,0,15,0,5,7,1,1,0,15702,7.4,212,62
1,10,0,10,6,1,0,0,17835,7,212,42,0,19,1,6,10,0,0,0,16267,6.8,209,54
0,16,0,6,8,0,0,0,15342,6.6,221,39,1,20,1,8,6,1,0,0,17100,7,226,48
0,20,0,6,8,0,1,0,16022,6.8,206,44,1,18,1,8,6,1,0,0,19085,7.2,240,55
0,13,0,6,8,1,0,0,15678,6.6,181,44,1,12,1,8,6,0,0,0,17537,7.2,214,59
0,39,0,7,11,0,0,0,16513,7,197,44,1,19,1,11,7,1,0,0,18209,7.2,218,53
0,15,0,7,7,0,0,0,16095,6.8,228,24,1,36,1,7,7,0,0,0,17081,7.2,237,46
0,14,1,5,3,0,0,0,15892,6.8,216,48,1,13,0,3,5,1,1,0,15070,7.2,229,55
1,20,1,7,9,0,0,0,16806,6.6,218,49,0,14,0,9,7,1,0,0,17175,7.2,200,44
1,14,0,8,3,0,0,0,16847,7.2,195,68,0,13,1,3,8,0,0,0,15592,6.4,247,33
1,18,0,5,4,0,0,0,16373,7.2,247,62,0,35,1,4,5,1,0,0,16056,7.2,254,52
0,12,0,1,9,0,0,0,13299,6.4,189,48,1,15,1,9,1,1,0,1,20584,7.6,251,60
1,15,1,9,6,1,0,0,18249,7,222,57,0,22,0,6,9,0,0,0,16340,7,231,34
1,95,0,6,4,0,0,0,16641,7.2,213,60,0,59,1,4,6,1,0,0,15195,7,218,59
1,19,1,5,4,1,0,0,16359,7,210,64,0,15,0,4,5,0,0,0,15442,7,218,55
1,16,1,7,3,1,0,0,16956,7,234,43,0,17,0,3,7,0,1,0,15244,6.8,236,51
1,17,1,7,4,0,0,0,16992,7,224,36,0,20,0,4,7,1,0,0,15410,7,209,47
0,11,0,5,12,0,0,0,16154,6.8,216,44,1,25,1,12,5,0,0,0,18283,7.4,206,72
1,13,1,13,4,1,1,0,19755,7.4,207,60,0,15,0,4,13,0,0,0,14515,6,220,11
1,15,1,4,2,0,0,0,16181,7,261,49,0,15,0,2,4,1,1,0,15308,7.2,249,61
0,12,1,4,8,0,0,0,15263,6.8,203,50,1,33,0,8,4,1,0,0,17811,7.2,232,62
0,21,1,10,5,1,0,0,18889,7.4,257,56,1,16,0,5,10,0,0,0,15753,6.8,175,59
1,15,1,8,2,1,0,0,19630,7.2,246,64,0,16,0,2,8,0,0,0,14548,6.8,226,60
1,13,0,4,10,0,0,0,16172,6.8,219,69,0,17,1,10,4,0,0,0,18039,6.8,202,60
0,14,1,7,7,0,0,0,17345,7,226,56,1,18,0,7,7,0,0,0,17166,7,252,44
1,24,0,10,5,0,0,0,17688,7.2,197,48,0,49,1,5,10,0,0,0,15751,6.8,192,44
0,37,1,1,3,0,0,0,14859,6.8,225,51,1,10,0,3,1,1,0,0,15379,7,228,60
1,15,1,9,4,1,0,0,18144,6.8,224,52,0,40,0,4,9,0,0,0,16310,7,231,42
0,19,0,5,4,0,0,0,16400,6.8,222,40,1,13,1,4,5,1,0,0,15908,7.2,220,58
0,15,1,2,4,0,0,0,14779,6.6,214,64,1,16,0,4,2,1,0,0,15803,7,227,52
0,16,1,5,3,0,1,0,16128,7,226,62,1,17,0,3,5,0,0,0,15306,6.6,229,44
1,22,1,18,4,1,1,0,21416,7.6,235,57,0,16,0,4,18,0,0,0,13934,6,144,39
1,16,0,2,4,0,0,0,14592,7,217,60,0,15,1,4,2,1,0,0,16760,7.2,221,76
1,19,1,8,6,0,0,0,17483,7.2,215,36,0,16,0,6,8,0,0,0,16251,7.2,233,48
0,13,0,4,10,0,0,0,16205,6.8,234,52,1,17,1,10,4,1,0,0,19307,7.4,235,51
1,16,0,8,9,0,0,1,18363,7.2,224,52,0,17,1,9,8,0,0,0,18042,7,215,44
1,19,1,9,8,1,0,0,18401,7,237,51,0,15,0,8,9,0,0,0,17895,7,239,44
1,19,0,6,5,0,0,0,16391,6.8,222,44,0,41,1,5,6,0,0,0,15682,6.8,188,59
1,25,0,7,3,1,0,0,16409,7.4,215,51,0,98,1,3,7,0,0,0,15148,7,242,56
1,17,1,8,3,0,0,0,16739,7.4,218,54,0,32,0,3,8,0,0,0,15109,7,196,64
1,91,1,4,6,0,0,0,15986,6.8,212,52,0,15,0,6,4,1,0,0,16032,7.2,229,52
0,19,0,3,4,1,0,0,14267,6.6,186,58,1,17,1,4,3,0,0,0,15457,7,206,44
0,55,1,2,5,1,0,0,14692,6.8,226,55,1,18,0,5,2,0,0,0,16180,6.8,234,55
0,16,1,6,6,0,0,0,17045,7.2,245,56,1,12,0,6,6,0,0,0,16197,7,192,52
0,14,0,1,7,0,0,0,13633,6.4,202,53,1,12,1,7,1,1,0,1,19433,7.6,245,74
0,13,0,11,11,0,0,0,18592,6.8,213,44,1,14,1,11,11,1,0,0,17611,7,197,42
1,12,0,4,6,0,0,0,15154,6.6,170,56,0,16,1,6,4,1,0,0,17796,7.2,258,64
0,22,1,4,7,0,0,0,16045,7,229,56,1,16,0,7,4,0,0,0,16839,7.2,228,56
1,13,0,8,8,1,0,0,17137,6.8,195,56,0,13,1,8,8,0,0,0,17855,7,215,61
0,11,0,4,7,1,0,0,14559,6.8,200,52,1,48,1,7,4,0,0,0,16392,7.4,215,48
0,45,0,2,5,0,0,0,14758,6.8,237,50,1,16,1,5,2,0,1,0,16127,7.2,242,57
0,32,1,9,6,0,0,0,18508,7.4,239,51,1,13,0,6,9,0,1,0,15883,7,207,51
0,12,0,3,12,0,0,0,15978,6.2,192,46,1,17,1,12,3,1,0,0,18796,7.2,211,66
1,14,1,8,5,0,0,0,17759,7.2,232,44,0,52,0,5,8,1,0,0,15309,6.8,174,60
1,49,1,8,2,1,0,1,18590,6.6,237,48,0,13,0,2,8,0,0,0,14972,6.6,238,43
0,15,1,9,9,0,1,0,16749,6.4,172,52,1,15,0,9,9,1,0,0,17394,7,202,48
1,21,1,7,2,0,0,0,17314,7.2,207,47,0,18,0,2,7,1,1,0,14007,7,195,48
1,29,0,11,12,0,1,0,18983,6.8,211,44,0,34,1,12,11,1,0,0,16526,7,175,42
0,12,1,6,9,0,0,0,16325,6.4,199,48,1,14,0,9,6,1,0,0,17177,7.2,203,71
0,15,0,3,8,0,0,0,14478,6.6,205,44,1,88,1,8,3,1,1,0,16631,7.2,215,52
0,33,0,2,11,1,0,0,14099,6.6,201,59,1,18,1,11,2,0,0,0,18037,7.2,218,53
0,35,0,4,7,1,1,0,16234,7,218,58,1,19,1,7,4,0,0,0,16683,7.2,202,60
0,10,0,7,11,1,0,0,17892,7.2,205,72,1,43,1,11,7,0,0,0,17619,6.8,191,31
0,16,0,7,5,1,0,0,16304,6.8,230,43,1,15,1,5,7,0,0,0,16304,6.6,234,44
1,15,0,8,10,0,1,0,16688,6.8,201,51,0,18,1,10,8,1,0,0,17886,7.2,209,49
1,21,1,11,6,1,1,0,18894,6.8,201,51,0,46,0,6,11,0,0,0,15358,6.6,187,36
